oa_id,oa_count,affiliation_string,ror_id
https://openalex.org/W3134582530,1,"School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, 214122, China",https://ror.org/04mkzax54
https://openalex.org/W3134582530,2,"[School of Artificial Intelligence and Computer Science, Jiangnan University, WuXi 214122, China.]",https://ror.org/04mkzax54
https://openalex.org/W2009889748,1,"Le Mans University and Paris Tech, Paris, France",https://ror.org/05c2qg481
https://openalex.org/W2165766494,1,"Carnegie-Mellon Univ., Pittsburg, PA",https://ror.org/05x2bcf33
https://openalex.org/W2026220041,1,"CIDMA – Department of Mathematics, University of Aveiro, 3810-193 Aveiro, Portugal",https://ror.org/00nt41z93
https://openalex.org/W2026220041,2,"Department of Industrial Economics and Technology Management, Norwegian University of Science and Technology, NO-7491, Trondheim, Norway.",https://ror.org/05xg72x27
https://openalex.org/W2026220041,3,"CMUC, Department of Mathematics, University of Coimbra, 3001-454 Coimbra, Portugal and UMR CNRS 7253 Heudiasyc, Université de Technologie de Compiègne, Centre de Recherches de Royallieu, ...",https://ror.org/04z8k9a98
https://openalex.org/W1995804922,1,"Information Center, University of Electronic Science&Technology, Chengdu, 610054, P.R. China",https://ror.org/04qr3zq92
https://openalex.org/W2058691294,1,"Department of Computer Science, University of Helsinki, Finland; Helsinki Institute for Information Technology, , Finland",https://ror.org/040af2s02
https://openalex.org/W2058691294,2,"Department of Computer Science, University of Helsinki, Finland; Helsinki Institute for Information Technology, , Finland",https://ror.org/05kph4940
https://openalex.org/W2058691294,3,"Department of Information and Computer Science, Helsinki University of Technology, HUT, Finland; Helsinki Institute for Information Technology, Finland",NA
https://openalex.org/W2058691294,4,"Department of Information and Computer Science, Helsinki University of Technology, HUT, Finland; Helsinki Institute for Information Technology, Finland",https://ror.org/05kph4940
https://openalex.org/W2013294521,1,"Department of Biomedical Engineering, Linköping University, University Hospital, 581 85, Linköping, Sweden",https://ror.org/05ynxx418
https://openalex.org/W2013294521,2,"Departments of Radiation Physics and Diagnostic Radiology, Linköping University, University Hospital, 581 85, Linköping, Sweden",https://ror.org/05ynxx418
https://openalex.org/W2064517606,1,"Department of Applied Mathematics, Northwestern Polytechnical University, Xi’an, Shaanxi 710072, PR China; Department of Mathematics and Physics, Tianjin University of Technology and Education, Tianjin 300222, PR China",https://ror.org/01y0j0j86
https://openalex.org/W2064517606,2,"Department of Applied Mathematics, Northwestern Polytechnical University, Xi’an, Shaanxi 710072, PR China; Department of Mathematics and Physics, Tianjin University of Technology and Education, Tianjin 300222, PR China",https://ror.org/035gwtk09
https://openalex.org/W2064517606,3,"Department of Mathematics and Physics, Tianjin University of Technology and Education, Tianjin 300222, PR China",https://ror.org/035gwtk09
https://openalex.org/W2064517606,4,"Department of Applied Mathematics Northwestern Polytechnical University, Xi’an, Shaanxi 710072, PR China",https://ror.org/01y0j0j86
https://openalex.org/W2772162964,1,"Institute for Advanced Computer Studies and Department of Electrical and Computer Engineering, University of Maryland, College Park, MD 20742, USA",https://ror.org/047s2c258
https://openalex.org/W2772162964,2,"Department of Psychology and Maryland Neuroimaging Center, University of Maryland, College Park, MD 20742, USA.",https://ror.org/047s2c258
https://openalex.org/W2212586015,1,"‡ Queensland University of Technology, Brisbane, Australia",https://ror.org/03pnv4752
https://openalex.org/W2111866400,1,"[Graduate Inst. of Commun. Eng., Nat. Taiwan Univ., Taipei, Taiwan]",https://ror.org/05bqach95
https://openalex.org/W2128397890,1,"Cincinnati Children's Hospital Medical Center, USA#TAB#",https://ror.org/01hcyya48
https://openalex.org/W2128397890,2,University of Victoria  Canada,https://ror.org/04s5mat29
https://openalex.org/W3204751774,1,Syracuse University,https://ror.org/025r5qe02
https://openalex.org/W2106767915,1,"H. Milton Stewart School of Industrial and Systems Engineering, Georgia Institute of Technology, Atlanta, Georgia 30332#TAB#",https://ror.org/01zkghx44
https://openalex.org/W2106767915,2,"Department of Statistics and Operations Research, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599;",https://ror.org/0130frc33
https://openalex.org/W2106767915,3,"Decision Analytics, Atlanta, Georgia 30306#TAB#",https://ror.org/0219m2k96
https://openalex.org/W2106767915,4,"Edward P. Fitts Department of Industrial and Systems Engineering, North Carolina State University, Raleigh, North Carolina 27695",https://ror.org/04tj63d06
https://openalex.org/W3013737514,1,"Department of Civil and Industrial Engineering, University of Pisa, 56122, Pisa, Italy",https://ror.org/03ad39j10
https://openalex.org/W3013737514,2,"Dermacademy Institute for Dermatological Sciences and Aesthetic Medicine, 56121 Pisa, Italy.",NA
https://openalex.org/W4320732237,1,"School of Engineering, RMIT University, Melbourne, VIC 3001, Australia",https://ror.org/04ttjf776
https://openalex.org/W2083958278,1,"Dept. of Computer Engineering and Informatics, University of Patras, 26500-Rion, Greece, 0030 2610997534#TAB#",https://ror.org/017wvtq80
https://openalex.org/W1990798025,1,"Hong Kong Univ. of Science and Technology, Hong Kong",https://ror.org/00q4vv597
https://openalex.org/W1990798025,2,University of Ontario Institute of Technology (Canada),https://ror.org/016zre027
https://openalex.org/W2073825796,1,"Lancaster University, Bailrigg, UK >  >  >  >",https://ror.org/04f2nsd36
https://openalex.org/W2080882410,1,"Department of Flow, Heat and Combustion Mechanics, Ghent University, Sint-Pietersnieuwstraat 41, B-9000 Ghent, Belgium#TAB#",https://ror.org/00cv9y106
https://openalex.org/W4307678073,1,"College of Computer Science and Technology, Changchun Normal University, Changchun, China",https://ror.org/00cbhey71
https://openalex.org/W1514779286,1,"Departamento de Informática, PUC-Rio– Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brasil",https://ror.org/01dg47b60
https://openalex.org/W1514779286,2,UniverCidade – Centro Universitário da Cidade do Rio de Janeiro (UniverCidade/NUPAC)#TAB#,https://ror.org/032bg8m67
https://openalex.org/W2089587703,1,Aarhus university;,https://ror.org/01aj84f44
https://openalex.org/W2089587703,2,"Queen’s University , Belfast",https://ror.org/00hswnk62
https://openalex.org/W2294656811,1,"University of Texas Austin , Texas",https://ror.org/00hj54h04
https://openalex.org/W1969892532,1,"School of Automation Engineering and Center for Robotics, University of Electronic Science and Technology of China, Chengdu 611731, China",https://ror.org/04qr3zq92
https://openalex.org/W1969892532,2,"School of Automation Science and Electrical Engineering, Beihang University , Beijing, 100191, China",https://ror.org/00wk2mp56
https://openalex.org/W1562750857,1,Baylor College of Medicine; Universite de Montreal,https://ror.org/02pttbw34
https://openalex.org/W1562750857,2,Baylor College of Medicine; Universite de Montreal,https://ror.org/0161xgx34
https://openalex.org/W1562750857,3,Baylor college of Medicine;,https://ror.org/02pttbw34
https://openalex.org/W2000755676,1,"Division of Laboratory Sciences, National Center for Environmental Health, Centers for Disease Control & Prevention, Atlanta, GA, United States",https://ror.org/00jc2kw33
https://openalex.org/W2000755676,2,"Department of Biostatistics, University of Pittsburgh, Pittsburgh, PA 15261, United States.",https://ror.org/01an3r305
https://openalex.org/W2928823891,1,"Department of Computer Science and Engineering, Chungnam National University, Daejeon 34134, Korea.",https://ror.org/0227as991
https://openalex.org/W2928823891,2,"College of Technological Innovation, Zayed University, Abu Dhabi 144534, UAE.",https://ror.org/03snqfa66
https://openalex.org/W2928823891,3,"University College, Zayed University, Abu Dhabi 144534, UAE.",https://ror.org/03snqfa66
https://openalex.org/W2928823891,4,"Department of Informatics, Gyeongsang National University, Jinju 52828, Korea.",https://ror.org/00saywf64
https://openalex.org/W2998835392,1,"SMART Infrastructure Facility, University of Wollongong, Keiraville, Australia",https://ror.org/00jtmb277
https://openalex.org/W2998835392,2,"Faculty of Engineering and Information Technology, University Technology of Sydney, Ultimo, Australia",https://ror.org/03f0f6041
https://openalex.org/W2034929185,1,"College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics; State Key Laboratory of Millimeter Waves, Southeast University",https://ror.org/01scyh794
https://openalex.org/W2034929185,2,"College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics; State Key Laboratory of Millimeter Waves, Southeast University",https://ror.org/00cf0ab87
https://openalex.org/W2034929185,3,"College of Electronic and information Engineering, Nanjing University of aeronautics and astronautics",https://ror.org/01scyh794
https://openalex.org/W2034929185,4,"School of computer and software, Nanjing University of Information Science and Techonology",https://ror.org/02y0rxk19
https://openalex.org/W2034929185,5,"[State Key Laboratory of Millimeter Waves, Southeast University]",https://ror.org/00cf0ab87
https://openalex.org/W2072118494,1,"Department of Computer Science and Information Systems, University of Jyväskylä, Mattilanniemi Building, Jyväskylä, Finland#TAB#",https://ror.org/05n3dz165
https://openalex.org/W2774884355,1,Waseda University,https://ror.org/00ntfnx83
https://openalex.org/W2774884355,2, Aoyama Gakuin University,https://ror.org/002rw7y37
https://openalex.org/W2466010100,1,"#N#*Department of Economics, University of Macedonia, Thessaloniki, Greece",https://ror.org/05fg6gr82
https://openalex.org/W3199467432,1,"[Department of Electrical Engineering and Information Technology (DIETI), Universita’ degli Studi di Napoli Federico II, Naples, Italy]",https://ror.org/05290cv24
https://openalex.org/W3199467432,2,"Dept. of Electronics and Telecommunications (DET) Politecnico di Torino, Turin, Italy",https://ror.org/00bgk9508
https://openalex.org/W1991749916,1,"GERAD and ícole Polytechnique de Montréal, Montréal (Québec), Canada#TAB#",https://ror.org/05f8d4e86
https://openalex.org/W2520093787,1,"Key Laboratory of Advanced Process Control for Light Industry Ministry of Education, Institute of Automation, Jiangnan University, Wuxi, P.R. China#TAB#",https://ror.org/04mkzax54
https://openalex.org/W2520093787,2,School of Electrical and Electronic Engineering The University of Adelaide Adelaide Australia,https://ror.org/00892tw58
https://openalex.org/W2038676298,1,Ohio State University,https://ror.org/00rs6vg23
https://openalex.org/W2038676298,2,United Technologies Corporation.,https://ror.org/057a9rf33
https://openalex.org/W2035576188,1,City of London,https://ror.org/04489at23
https://openalex.org/W2993091699,1,"SMILE Lab, School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu 610031, China",https://ror.org/04qr3zq92
https://openalex.org/W2993091699,2,"Department of Computer Science and Engineering, The Chinese University of Hong Kong, Shatin NT 999077, Hong Kong SAR",https://ror.org/00t33hh48
https://openalex.org/W2999768052,1,"Department of Computer Science, Higher Technical School of Computer Engineering, University of Vigo, 32004 Ourense, Spain#TAB#",https://ror.org/05rdf8595
https://openalex.org/W2800178579,1,"Japan Adv. Ins. of Sci. and Tech. (JAIST), Japan",https://ror.org/03frj4r98
https://openalex.org/W2800178579,2,Informatics,NA
https://openalex.org/W2800178579,3,University of California–Berkeley.,https://ror.org/01an7q238
https://openalex.org/W2800178579,4,Cambridge University Hospitals NHS Foundation Trust;,https://ror.org/04v54gj93
https://openalex.org/W2800178579,5,", , Ritsumeikan University, , , Japan",https://ror.org/0197nmd03
https://openalex.org/W2112785626,1,Nec Corporation,https://ror.org/04jndar25
https://openalex.org/W2761693663,1,Imdea Networks Institute,https://ror.org/04mm9fg30
https://openalex.org/W2761693663,2,IMDEA Networks Institute and Universidad Carlos III de Madrid,https://ror.org/04mm9fg30
https://openalex.org/W2761693663,3,imec,NA
https://openalex.org/W2107288692,1,"Department of Computer Science, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong SAR.",https://ror.org/03q8dnn23
https://openalex.org/W1489490499,1,Massachusetts Institute Of Technology#TAB#,https://ror.org/042nb2s44
https://openalex.org/W2055024572,1,"Departamento de Ciência da Computação Universidade Federal de Minas Gerais Belo Horizonte, Minas Gerais, Brazil#TAB#",https://ror.org/0176yjw32
https://openalex.org/W3000633152,1,"Department of Computer Science, Faculty of Computer Science & IT, Universiti Putra Malaysia, Serdang, Selangor, Malaysia",https://ror.org/02e91jd64
https://openalex.org/W3000633152,2,"Department of Software Engineering, Faculty of Computer Science & IT, Universiti Putra Malaysia, Serdang, Selangor, Malaysia.",https://ror.org/02e91jd64
https://openalex.org/W3000633152,3,Department of Biomedical Science; Faculty of Medicine and Health Sciences; Universiti Putra Malaysia; Serdang Selangor Malaysia,https://ror.org/02e91jd64
https://openalex.org/W2820000974,1,North Carolina State University Raleigh North Carolina,https://ror.org/04tj63d06
https://openalex.org/W2773748162,1,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe BIOINFO",https://ror.org/01215r597
https://openalex.org/W2773748162,2,"Laboratoire d'Electronique, Antennes et Télécommunications",https://ror.org/00ah32k04
https://openalex.org/W2773748162,3,Laboratoire Jean Alexandre Dieudonné,https://ror.org/0274zdr66
https://openalex.org/W2968372074,1,"Tel Aviv University, Tel Aviv-Yafo, Israel.",https://ror.org/04cg6c004
https://openalex.org/W2968372074,2,"MIT and Northeastern University, Cambridge, USA",https://ror.org/04t5xt781
https://openalex.org/W2023451070,1,University of Genoa,https://ror.org/0107c5v14
https://openalex.org/W2976791140,1,"New Jersey Institute of Tech, Newark, NJ, USA#TAB#",https://ror.org/05e74xb87
https://openalex.org/W2587296409,1,"Department of Computer Engineering, Shiraz Branch, Islamic Azad University, Shiraz, Iran",https://ror.org/03xbchh53
https://openalex.org/W2587296409,2,"School of Electrical and Computer Engineering, Shiraz University  Shiraz Iran",https://ror.org/028qtbk54
https://openalex.org/W1963766383,1,"National Library of Medicine, United States.",https://ror.org/0060t0j89
https://openalex.org/W2058059841,1,"Department of Mathematics, Xi'an Jiaotong University, Xi'an, China#TAB#",https://ror.org/017zhmm22
https://openalex.org/W2058059841,2,"Department of Computer Science and Engineering, Korea University, Seoul, Republic of Korea#TAB#",https://ror.org/047dqcg40
https://openalex.org/W2058059841,3,"Department of Computer Science, University of Texas at Dallas, Richardson, USA 75080",https://ror.org/049emcs32
https://openalex.org/W2103752049,1,"Laboratoire des Signaux et Systèmes, CNRS, Supélec, Universitaire Paris Sud, Gif-sur-Yvette, France",https://ror.org/00n7gwn90
https://openalex.org/W2103752049,2,"Départment Télécoms, Supélec, Gif-sur-Yvette, France#TAB#",https://ror.org/00n7gwn90
https://openalex.org/W3117526049,1,"College of Electronic and Information Engineering, Southwest University, Chongqing 400715, PR China#TAB#",https://ror.org/01kj4z117
https://openalex.org/W3117526049,2,"Texas A & M University at Qatar, Doha, P.O. Box 23874, Qatar",https://ror.org/03vb4dm14
https://openalex.org/W2065506302,1,"Department of Engineering Sciences and Applied Mathematics, Northwestern University, Evanston, Illinois, United States of America; Northwestern University Physical Sciences-Oncology Center, Evanston, Illinois, United States of America.",https://ror.org/000e0be47
https://openalex.org/W2065506302,2,"Department of Chemical and Biological Engineering, Northwestern University, Evanston, Illinois, United States of America.",https://ror.org/000e0be47
https://openalex.org/W2065506302,3,,https://ror.org/01hcx6992
https://openalex.org/W2065506302,4,,https://ror.org/000e0be47
https://openalex.org/W206159159,1,University of Texas at Dallas,https://ror.org/049emcs32
https://openalex.org/W206159159,2,Tianjin University; University of Texas at Dallas,https://ror.org/012tb2g32
https://openalex.org/W206159159,3,Tianjin University; University of Texas at Dallas,https://ror.org/049emcs32
https://openalex.org/W206159159,4,Ochanomizu University,https://ror.org/03599d813
https://openalex.org/W1987132018,1,"Departamento de Sistemas Informáticos, Escuela Universitaria de Informática, Universidad Politécnica de Madrid, Madrid, Spain",https://ror.org/03n6nwv02
https://openalex.org/W1987132018,2,"Departamento de Algebra Facultad de Educación, Universidad Complutense de Madrid, Madrid, Spain",https://ror.org/02p0gd045
https://openalex.org/W1987132018,3,"Departamento de Organización y Estructura de la Información, Escuela Universitaria de Informática, Universidad Politécnica de Madrid, Madrid, Spain#TAB#",https://ror.org/03n6nwv02
https://openalex.org/W2243094820,1,Università degli studi di Sassari; Universitat de Barcelona,https://ror.org/01bnjbv91
https://openalex.org/W2243094820,2,Università degli studi di Sassari; Universitat de Barcelona,https://ror.org/021018s57
https://openalex.org/W2032571160,1,"Faculty of Information Technology, Rangsit University, Pathumthani, Thailand#TAB#",https://ror.org/01cqcrc47
https://openalex.org/W2548227567,1,"School of Mathematical Sciences, Henan Institute of Science and Technology, Xinxiang 453003, P.R. China#TAB#",https://ror.org/0578f1k82
https://openalex.org/W2548227567,2,"College of Information Engineering, Henan University of Science and Technology, Luoyang 471023, P.R. China",https://ror.org/05d80kz58
https://openalex.org/W2548227567,3,"Faculty of Engineering, King Abdulaziz University, Jeddah 21589, Saudi Arabia",https://ror.org/02ma4wv74
https://openalex.org/W2552958037,1,"Universidad Nacional de la Matanza, San Justo, Argentina",https://ror.org/01bmj8t37
https://openalex.org/W2552958037,2,"Universidad Nacional del Oeste, Merlo, Argentina",https://ror.org/01h1bc022
https://openalex.org/W2032890031,1,"Department of Mechanics and Aerospace Engineering, Peking University, Beijing 100871, PR China",https://ror.org/02v51f717
https://openalex.org/W2123403399,1,"Department of Control Engineering, Faculty of Electrical Engineering, Czech Technical University in Prague, Technicka 2, 166 27 Prague 6, Czech Republic#TAB#",https://ror.org/03kqpb082
https://openalex.org/W2971553856,1,"ETH Zurich, SWITZERLAND",NA
https://openalex.org/W2887401563,1,"Flight Characteristics Group, Bombardier Aerospace, Toronto, ON, Canada, M3K 1Y5",NA
https://openalex.org/W2887401563,2,"Department of Aerospace Engineering, Ryerson University, Toronto, ON, Canada M5B 2K3.",https://ror.org/05g13zd79
https://openalex.org/W2887401563,3,"Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB Canada T6G 1H9",https://ror.org/0160cpw27
https://openalex.org/W3166993309,1,Czestochowa University of Technology,https://ror.org/046awyn59
https://openalex.org/W2001476031,1,"Department of Automatic Control , Beijing Institute of Technology , Beijing 100081 , China",https://ror.org/01skt4w74
https://openalex.org/W2001476031,2,"Department of Electrical Engineering, Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",https://ror.org/0030zas98
https://openalex.org/W2001476031,3,"School of Engineering Science, Simon Fraser University Surrey, Canada#TAB#",https://ror.org/0213rcc28
https://openalex.org/W2089872551,1,University of Oxford.,https://ror.org/052gg0110
https://openalex.org/W2907525627,1,University of York,https://ror.org/04m01e293
https://openalex.org/W2463336212,1,(Microsoft),https://ror.org/00d0nc645
https://openalex.org/W3106590008,1,"Department of Computer, Control, and Management Engineering; Sapienza University of Rome; Rome Italy",https://ror.org/02be6w209
https://openalex.org/W1481275669,1,"Faculty of Informatics, Vienna University of Technology, Vienna, Austria",https://ror.org/04d836q62
https://openalex.org/W2160646630,1,"Department of Artificial Intelligence, University of Veracruz, Sebastián Camacho 5, 91000 Centro Xalapa, VER, Mexico.",NA
https://openalex.org/W2160646630,2,UNIVERSIDAD VERACRUZANA,https://ror.org/03efxn362
https://openalex.org/W2964267535,1,"Department of Mathematics, Eastern Mediterranean University, Famagusta, T.R. North Cyprus, via Mersin 10, Turkey",https://ror.org/00excyz84
https://openalex.org/W2276994200,1,Institute of Information Theory and Automation of the ASCR,https://ror.org/03h1hsz49
https://openalex.org/W2172251621,1,"Institute for Biological Sciences, National Research Council of Canada  100 Sussex Drive Ottawa Ontario Canada K1A 0R6",NA
https://openalex.org/W2162788273,1,"Laboratory for Developmental Dynamics, RIKEN Quantitative Biology Center, Kobe 650-0047, Japan",NA
https://openalex.org/W2162788273,2,,NA
https://openalex.org/W575944972,1,"LMA-CNRS, Marseille",https://ror.org/02feahw73
https://openalex.org/W575944972,2,"INCM-CNRS, Marseille",https://ror.org/02feahw73
https://openalex.org/W575944972,3,Aalborg Universitet Esbjerg,https://ror.org/04m5j1k67
https://openalex.org/W3157530337,1,"École Polytechnique, Institut Polytechnique de Paris, CNRS, LIX",https://ror.org/042tfbd02
https://openalex.org/W3157530337,2,"Thales Research and Technology, Palaiseau, France",NA
https://openalex.org/W3157530337,3,"Sorbonne Université,CNRS, LIP6,Paris,France",NA
https://openalex.org/W3157530337,4,"École Polytechnique, Institut Polytechnique de Paris, CNRS, LIX, Palaiseau, France",https://ror.org/042tfbd02
https://openalex.org/W3037860573,1,"Yale Center for Medical Informatics, Yale University.",https://ror.org/03v76x132
https://openalex.org/W3037860573,2,School of Informatics University of Edinburgh UK,https://ror.org/01nrxwf90
https://openalex.org/W1964564149,1,"College of Computing Sciences and Engineering, University of North Florida, Jacksonville, FL 32224, USA",https://ror.org/01j903a45
https://openalex.org/W1964564149,2,"Mathematics and Computer Science Division; Argonne National Laboratory; Argonne, IL 60439 USA",https://ror.org/05gvnxz63
https://openalex.org/W2007692324,1,"Laboratory of Applied Mathematics, Badji-Mokhtar University, BP 12, Annaba 23000, Algeria#TAB#",https://ror.org/03sf55932
https://openalex.org/W2007692324,2,"Institute of Mathematics of Bordeaux UMR CNRS 52 51, Case 36 Université Victor Segalen Bordeaux 2, 3 ter Place de la Victoire F 33076 Bordeaux Cedex France",NA
https://openalex.org/W3102559088,1,Bloomberg,NA
https://openalex.org/W3102559088,2,University of Stavanger (),https://ror.org/02qte9q33
https://openalex.org/W2808309086,1," University of Sheffield, UK",https://ror.org/05krs5044
https://openalex.org/W2090402005,1,"Department of Theoretical Physics, Technische Universität Berlin , Berlin , Germany.",https://ror.org/03v4gjf40
https://openalex.org/W2090402005,2,"Department of Physics Humboldt-Universität zu Berlin, Berlin, Germany",https://ror.org/01hcx6992
https://openalex.org/W2036677939,1,"Department of Mathematics, KTH, S-100 44 Stockholm, Sweden (",https://ror.org/026vcq606
https://openalex.org/W3084299161,1,"School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, 100049, China",https://ror.org/05qbk4x57
https://openalex.org/W2087763795,1,"Dept. of Comput. Sci., Univ. of Oxford, Oxford, , UK",https://ror.org/052gg0110
https://openalex.org/W2087763795,2,"Saarland University, Saarbrucken, Germany#TAB#",https://ror.org/01jdpyv68
https://openalex.org/W1983347724,1,"Department of Intensive Care Medicine, Katholieke Universiteit, Leuven, Leuven, Belgium.",https://ror.org/05f950310
https://openalex.org/W1983347724,2,"M3-BIORES, Department of Biosystems, Katholieke Universiteit Leuven, Heverlee, Belgium",https://ror.org/05f950310
https://openalex.org/W1983347724,3,"Declarative Languages and Artificial Intelligence (DTAI), Department of Computer Science, Katholieke Universiteit Leuven, Heverlee, Belgium",https://ror.org/05f950310
https://openalex.org/W2055119906,1,King's College London,https://ror.org/0220mzb33
https://openalex.org/W2055119906,2,University of Rouen,https://ror.org/03nhjew95
https://openalex.org/W4206003116,1,"Universidade do Minho, Department of Production and Systems Engineering, 4800-058 Guimarães, Portugal",https://ror.org/037wpkx04
https://openalex.org/W4206003116,2,"INESC TEC, 4200-465, Porto, Portugal; School of Engineering (ISEP) - Polytechnic of Porto, 4200-465, Porto, Portugal",https://ror.org/05fa8ka61
https://openalex.org/W4206003116,3,"INESC TEC, 4200-465, Porto, Portugal; School of Engineering (ISEP) - Polytechnic of Porto, 4200-465, Porto, Portugal",NA
https://openalex.org/W4206003116,4,"ALGORITMI Research Centre, Universidade do Minho, 4800-058 Guimarães, Portugal",https://ror.org/037wpkx04
https://openalex.org/W4206003116,5,"Federal Institut of Minas Gerais (IFMG) -Bambuí, Brasil; Universidade do Minho, Department of Production and Systems Engineering, 4800-058 Guimarães, Portugal",https://ror.org/0553w5c95
https://openalex.org/W4206003116,6,"Federal Institut of Minas Gerais (IFMG) -Bambuí, Brasil; Universidade do Minho, Department of Production and Systems Engineering, 4800-058 Guimarães, Portugal",https://ror.org/037wpkx04
https://openalex.org/W4206003116,7,"2Ai - Applied Artificial Intelligence Laboratory, Polytechnic Institute of Cávado and Ave, Portugal",https://ror.org/0448qsq10
https://openalex.org/W4206003116,8,"School of Engineering (ISEP) - Polytechnic of Porto, 4200-465, Porto, Portugal",NA
https://openalex.org/W3135609799,1,"School of Mathematics and Statistics, Zhoukou Normal University, Zhoukou, China",https://ror.org/00jjkh886
https://openalex.org/W2001610503,1,"Faculty of Engineering and Natural Sciences, Sabancı University, Tuzla 34956, Istanbul, Turkey.",https://ror.org/049asqa32
https://openalex.org/W2001610503,2,"Department of Mathematics, Middle East Technical University, İnönü Bulvarı, 06531 Ankara, Turkey#TAB#",https://ror.org/014weej12
https://openalex.org/W1483765624,1,CRACS & DI‐ESEIG/IPP Porto Portugal,NA
https://openalex.org/W1483765624,2,"CRACS & DCC-FCUP, University of Porto, Portugal",https://ror.org/043pwc612
https://openalex.org/W2080013315,1,"Department of Accounting and Finance, Leicester Business School, Faculty of Business and Law, De Montfort University, The Gateway, Leicester LE1 9BH, United Kingdom",https://ror.org/0312pnr83
https://openalex.org/W4281293466,1,Sfax University,https://ror.org/04d4sd432
https://openalex.org/W2980769623,1,", Bangladesh University of Engineering and Technology, Dhaka, Bangladesh",https://ror.org/05a1qpv97
https://openalex.org/W2980769623,2,University of Saskatchewan; Saskatoon Canada,https://ror.org/010x8gc63
https://openalex.org/W2004391580,1,"UNIVERSITY OF NEBRASKA-LINCOLN, Lincoln, NE",https://ror.org/043mer456
https://openalex.org/W2963649205,1,"École Polytechnique Fédérale de Lausanne,",https://ror.org/02s376052
https://openalex.org/W2887837112,1,"Czech Technical University, Prague, Czechia",https://ror.org/03kqpb082
https://openalex.org/W2887837112,2,"Technische Universität Darmstadt, Darmstadt, Germany",https://ror.org/05n911h24
https://openalex.org/W3123019475,1,"Department of Economics, Arizona State University, Tempe, Arizona, 85287-3806, f1hector.chade@asu.edu, ed.schlee@asu.eduf1",https://ror.org/03efmqc40
https://openalex.org/W2151989798,1,"National Key Laboratory for Novel Software Technology; Nanjing University, Nanjing, China",https://ror.org/01rxvg760
https://openalex.org/W2122304206,1,"ITEE, The University of Queensland, St. Lucia, Australia#TAB#",https://ror.org/00rqy9422
https://openalex.org/W2122304206,2,"AIBN, The University of Queensland, St. Lucia, Australia#TAB#",https://ror.org/00rqy9422
https://openalex.org/W1998705451,1,"UNICAMP-FEEC-DECOM, Caixa Postal 6101, 13083-970, Campinas, SP, Brazil#TAB#",https://ror.org/04wffgt70
https://openalex.org/W2613412589,1,"INGAR, National University of Technology, CONICET, Santa Fe, Argentina",NA
https://openalex.org/W1509569050,1,"Dept. of Computer Science, University of York, UK",https://ror.org/04m01e293
https://openalex.org/W1509569050,2,"Departamento de Electrónica y Computadoresk, Universidad de Cantabria, Spain#TAB#",https://ror.org/046ffzj20
https://openalex.org/W3212931252,1,"School of Computing and Communications, Lancaster University Lancaster, UK",https://ror.org/04f2nsd36
https://openalex.org/W3212931252,2," School of Computing Science, University of Glasgow, Glasgow, UK",https://ror.org/00vtgdb53
https://openalex.org/W1968711453,1,"LIMOS, Université Blaise Pascal, Aubière Cedex, France 63173#TAB#",https://ror.org/03vgfxd91
https://openalex.org/W2143469976,1,"Dept. of Electr. & Comput. Eng., Brigham Young Univ., Provo, UT, USA.",https://ror.org/047rhhm47
https://openalex.org/W2015054911,1,"Department of Mathematics and Statistics, Air Force Institute of Technology, Wright-Patterson Air Force Base, USA 45433#TAB#",https://ror.org/03f9f1d95
https://openalex.org/W3185511329,1,"UCSI Graduate Business School, UCSI University, Malaysia",https://ror.org/019787q29
https://openalex.org/W3185511329,2,"School of Finance and Economics, Nanchang Institute of Technology, People’s Republic of China; UCSI Graduate Business School, UCSI University, Malaysia",https://ror.org/00avfj807
https://openalex.org/W3185511329,3,"School of Finance and Economics, Nanchang Institute of Technology, People’s Republic of China; UCSI Graduate Business School, UCSI University, Malaysia",https://ror.org/019787q29
https://openalex.org/W3185511329,4,"College of Management, Chang Jung Christian University, Taiwan; UCSI Graduate Business School, UCSI University, Malaysia",https://ror.org/02s3d7j94
https://openalex.org/W3185511329,5,"College of Management, Chang Jung Christian University, Taiwan; UCSI Graduate Business School, UCSI University, Malaysia",https://ror.org/019787q29
https://openalex.org/W3185511329,6,"[Faculty of Business & Management, UCSI University, Malaysia]",https://ror.org/019787q29
https://openalex.org/W2132981566,1,"University of Ulm, Department of Applied Information Processing, Ulm, Germany",https://ror.org/032000t02
https://openalex.org/W2132981566,2,"University of Bamberg, Laboratory for Semantic Information Technology, Bamberg, Germany#TAB#",https://ror.org/01c1w6d29
